C4_1Hz,C4_2Hz,C4_3Hz,C4_4Hz,C4_5Hz,C4_6Hz,C4_7Hz,C4_8Hz,C4_9Hz,C4_10Hz,C4_11Hz,C4_12Hz,C4_13Hz,C4_14Hz,C4_15Hz,C4_16Hz,C4_17Hz,C4_18Hz,C4_19Hz,C4_20Hz,C4_21Hz,C4_22Hz,C4_23Hz,C4_24Hz,C4_25Hz,C4_26Hz,C4_27Hz,C4_28Hz,C4_29Hz,C4_30Hz,A1_1Hz,A1_2Hz,A1_3Hz,A1_4Hz,A1_5Hz,A1_6Hz,A1_7Hz,A1_8Hz,A1_9Hz,A1_10Hz,A1_11Hz,A1_12Hz,A1_13Hz,A1_14Hz,A1_15Hz,A1_16Hz,A1_17Hz,A1_18Hz,A1_19Hz,A1_20Hz,A1_21Hz,A1_22Hz,A1_23Hz,A1_24Hz,A1_25Hz,A1_26Hz,A1_27Hz,A1_28Hz,A1_29Hz,A1_30Hz,Target
0.828357717,0.140593068,0.021668048,0.004838029,0.000968936,0.000551022,0.000215419,0.000312853,0.000290026,0.000159767,0.000148369,9.01E-05,0.000133051,0.000115343,0.000116962,4.97E-05,0.000113839,9.55E-05,0.000111355,0.000115927,0.000126016,0.000164994,5.93E-05,0.000125579,7.56E-05,2.98E-05,2.43E-05,4.21E-05,4.22E-05,9.69E-05,0.826015537,0.114229498,0.01336363,0.005468299,0.002978805,0.002403458,0.001803178,0.001225302,0.002484128,0.002623714,0.001530318,0.001613331,0.0017862,0.003405302,0.003346913,0.00184689,0.00130568,0.001351104,0.000483576,0.001335026,0.000858891,0.001024453,0.000526486,0.00072722,0.000846415,0.000865136,0.001074991,0.001292645,0.000774544,0.000376501,Sdb
0.827635095,0.141431453,0.021720741,0.004811699,0.000920359,0.000539595,0.000207793,0.000297528,0.000274861,0.000153195,0.000144627,7.77E-05,0.000128658,0.000106091,0.0001149,4.74E-05,0.000108813,9.44E-05,0.00010926,0.000116556,0.000127287,0.000167469,5.77E-05,0.000127301,7.50E-05,2.95E-05,2.38E-05,4.20E-05,4.22E-05,9.74E-05,0.830401783,0.11362001,0.012593962,0.004992751,0.002777306,0.002220665,0.001719611,0.001100232,0.00224532,0.002493224,0.001361846,0.001499315,0.00163809,0.003257816,0.003091314,0.001712177,0.001220843,0.001284857,0.000468663,0.001276469,0.000813433,0.001003105,0.00047909,0.000697662,0.000811573,0.000805508,0.001041166,0.001264947,0.000748368,0.000366577,Sdb
0.828454014,0.141098476,0.021842421,0.004603405,0.000835123,0.000512463,0.000196586,0.000283255,0.000252092,0.00013148,0.000127349,6.35E-05,0.000112616,9.36E-05,0.000108825,4.21E-05,9.07E-05,8.53E-05,0.000102328,0.000113295,0.000116292,0.00014573,4.79E-05,0.000117644,6.91E-05,2.79E-05,2.17E-05,3.67E-05,3.92E-05,8.22E-05,0.840176623,0.110876869,0.010896473,0.004249252,0.002350425,0.001909467,0.001614675,0.000900685,0.001962702,0.002395587,0.001074067,0.001321797,0.001477483,0.002910383,0.002481478,0.001499238,0.001085026,0.001140196,0.000438026,0.001149792,0.000668658,0.000896473,0.000451667,0.000627149,0.000742571,0.000731789,0.000943402,0.001148389,0.000648998,0.000350686,Sdb
0.881403265,0.078917417,0.013406644,0.009577354,0.002992699,0.002090496,0.001084073,0.001171948,0.00133372,0.00107444,0.000717134,0.000538211,0.000591825,0.000549245,0.000419359,0.000298896,0.000309936,0.000469845,0.000415509,0.000327181,0.000248294,0.000235779,0.000247449,0.00022823,0.000159181,0.000141931,0.000160456,0.000245404,0.000202201,9.23E-05,0.76094891,0.132264331,0.021518223,0.008087778,0.00574261,0.00252201,0.004164197,0.001947718,0.007861969,0.008408354,0.00276289,0.003802726,0.004114844,0.005813682,0.003635184,0.00283418,0.002147955,0.003161564,0.001744982,0.001608953,0.001092478,0.000885478,0.000922714,0.000633851,0.001518795,0.002235619,0.00187328,0.002856281,0.001460017,0.000307028,Sdb
0.703901205,0.189920061,0.036782339,0.020941613,0.00671206,0.004058393,0.002763724,0.003294262,0.004606403,0.003904084,0.002302106,0.001973069,0.001458924,0.001694461,0.001385661,0.001139397,0.00123078,0.001646257,0.001607617,0.001121586,0.00098744,0.00096605,0.000798164,0.000900508,0.000556067,0.000452702,0.000396366,0.000644455,0.000673734,0.000327161,0.560588669,0.238370011,0.043115756,0.016974982,0.009262015,0.0046935,0.005659618,0.005067716,0.020873308,0.017578357,0.006532484,0.006722705,0.006687913,0.007572949,0.006678644,0.004545519,0.003458048,0.006118908,0.003553178,0.00335976,0.00165873,0.002210553,0.002165632,0.001190212,0.001896146,0.003312309,0.003038934,0.00302749,0.001725436,0.000730586,Sdb
0.710017051,0.166585918,0.035498601,0.018928926,0.009940174,0.005353903,0.00380574,0.004497206,0.007288811,0.005643047,0.003584095,0.002787438,0.002180664,0.002377046,0.001748933,0.001428879,0.001636713,0.002416193,0.002335638,0.001716511,0.001505096,0.001246808,0.001212555,0.001333345,0.00084998,0.000645576,0.000614949,0.000760327,0.000619132,0.000413256,0.484350128,0.166831363,0.053239026,0.027119846,0.020538515,0.009985006,0.008314424,0.012798299,0.04806337,0.038872083,0.016482811,0.013999936,0.009413106,0.006795987,0.011078817,0.008625247,0.007175345,0.013429816,0.005439149,0.005463685,0.003906371,0.004451491,0.004411537,0.002169174,0.002871908,0.003133853,0.002092738,0.00210343,0.00221023,0.001647477,Sdb
0.688981806,0.157025732,0.036577691,0.01933951,0.011927089,0.00739135,0.005088705,0.00619533,0.013003011,0.007858105,0.005046152,0.004134228,0.003076046,0.002882582,0.002494685,0.002214045,0.002384651,0.003679577,0.003217242,0.002744197,0.002264788,0.001711505,0.001869099,0.001898433,0.001287304,0.000930155,0.000920641,0.001041133,0.000759059,0.000584224,0.43343943,0.100230527,0.060543096,0.034378231,0.023737823,0.011961907,0.011464871,0.015178679,0.086884941,0.047563102,0.0229205,0.018802343,0.012221722,0.009109448,0.015674367,0.011744021,0.010103087,0.020088221,0.007492773,0.007808236,0.005322965,0.005953688,0.004975231,0.00280439,0.003581272,0.003587213,0.002822056,0.002002531,0.002375664,0.001610559,Sdb
0.645267641,0.17163279,0.041819093,0.022752053,0.013126375,0.008226631,0.006217645,0.006660025,0.018123195,0.010101996,0.005900495,0.004585728,0.003829806,0.003220505,0.002976812,0.002966412,0.002957083,0.004387966,0.004015345,0.003267686,0.003076282,0.002111331,0.002178398,0.002111624,0.001548134,0.001115519,0.001136449,0.001281104,0.000889206,0.000719956,0.292206213,0.119047535,0.065708633,0.041987913,0.030402221,0.015741026,0.014494494,0.01842426,0.128420417,0.06184856,0.028310005,0.021003179,0.01388916,0.010917679,0.017395886,0.015820611,0.012859348,0.026857771,0.009095062,0.010152353,0.006761977,0.007115042,0.006019872,0.003059349,0.004134375,0.003888836,0.003403761,0.002215343,0.002758584,0.001890459,Sdb
0.630680251,0.180100701,0.042475643,0.022628754,0.012830593,0.008581989,0.006628773,0.006925204,0.01950172,0.011341788,0.006052921,0.004698254,0.003872967,0.003228764,0.003345182,0.003133736,0.003124273,0.004494472,0.00417641,0.003412016,0.003338197,0.002251534,0.002115,0.00217293,0.001611403,0.001178855,0.001172823,0.001337343,0.000884848,0.000779218,0.213132701,0.134550649,0.066133376,0.043505429,0.032721874,0.018357328,0.016228979,0.021524323,0.14852989,0.073339499,0.030559064,0.022539519,0.014747206,0.011345702,0.018863924,0.018095411,0.014283166,0.030352182,0.010297657,0.011479155,0.007501199,0.007563091,0.006624624,0.003292886,0.004538785,0.00424644,0.003796149,0.002456862,0.002919313,0.002034964,Sdb
0.609797215,0.183410768,0.048535102,0.020490013,0.013219084,0.009382424,0.007374976,0.007357378,0.022047656,0.013242048,0.007021978,0.005254151,0.004149572,0.003401881,0.003902993,0.003647391,0.003520403,0.004981432,0.0045888,0.003772756,0.003790049,0.002527418,0.002335297,0.002413185,0.001810656,0.001315569,0.001229826,0.001504591,0.000907216,0.000888269,0.194931624,0.133992712,0.062907106,0.039345338,0.03343475,0.019757585,0.016587718,0.022018527,0.158682749,0.078645234,0.03261886,0.022655341,0.01516791,0.011156383,0.019321376,0.019542119,0.015305172,0.031083614,0.010720903,0.012106981,0.007738034,0.00748078,0.006737364,0.003367264,0.004540474,0.004408963,0.003829097,0.002479447,0.002903702,0.002068274,Sdb
0.453557233,0.210765274,0.069892764,0.031672505,0.021607798,0.015632318,0.013904264,0.012013847,0.037635953,0.024000878,0.014335986,0.00840775,0.006663693,0.005626734,0.006961851,0.006428209,0.006155607,0.007871772,0.007420519,0.005970704,0.005812598,0.003542998,0.004079476,0.003774639,0.002793176,0.002221154,0.001877632,0.002545941,0.001483015,0.001516092,0.17700535,0.119056431,0.062425632,0.041216999,0.032543685,0.022647785,0.016835523,0.023544447,0.169468358,0.091465957,0.035106482,0.023852393,0.016856759,0.012137873,0.018857349,0.019703453,0.017922204,0.027017357,0.011503786,0.0124367,0.007484823,0.006360379,0.006608917,0.003172137,0.004370567,0.004358588,0.003583012,0.002351226,0.003058718,0.002262898,Sdb
0.491908076,0.221499689,0.058211261,0.028259295,0.017418979,0.01239035,0.011998592,0.009965782,0.032084961,0.023028298,0.011900552,0.007032209,0.005407107,0.004339704,0.005951049,0.00601221,0.005623624,0.00635136,0.006065424,0.005658913,0.004988174,0.003409326,0.003218016,0.003464978,0.002181137,0.001782508,0.001770492,0.002129101,0.001312238,0.001265763,0.175624739,0.124012614,0.059464732,0.040565625,0.03341291,0.021639757,0.016114289,0.026551945,0.168042631,0.094971373,0.033365911,0.025058349,0.015838684,0.00948005,0.017471341,0.01860071,0.020040565,0.027297606,0.011062855,0.01262752,0.007157512,0.006630942,0.006070307,0.003905162,0.004279139,0.003928636,0.003835611,0.002558242,0.003327754,0.002110845,Sdb
0.500824941,0.224951819,0.052204937,0.026215058,0.016535783,0.011343462,0.011650889,0.009765789,0.032207788,0.023442657,0.012101261,0.006924811,0.004983278,0.004696246,0.005520683,0.005939296,0.00543874,0.00610949,0.005763633,0.005600286,0.004766941,0.003356118,0.003032856,0.00347293,0.001762846,0.001734833,0.001820732,0.0020556,0.001349356,0.001198557,0.176046823,0.126646262,0.059941158,0.040307832,0.033238264,0.02027044,0.014644564,0.026485174,0.172558774,0.093741557,0.030532228,0.024673508,0.01430395,0.00931231,0.016805,0.018990901,0.02048874,0.02880437,0.010858448,0.012427851,0.007564952,0.006449626,0.005885186,0.003958438,0.003651074,0.003992401,0.003953956,0.002776263,0.003517785,0.002089927,Sdb
0.493743524,0.222961649,0.052689914,0.026330462,0.017469498,0.012820068,0.01144602,0.009807167,0.033863976,0.026760519,0.012868592,0.007511617,0.0045391,0.004662813,0.00608678,0.006078807,0.006231193,0.006421361,0.005097286,0.006056473,0.004501782,0.003124067,0.002583122,0.003213262,0.001627002,0.001826823,0.002083327,0.001811394,0.001452981,0.001167874,0.174267597,0.127135568,0.063332232,0.038074416,0.031180375,0.019858311,0.015167403,0.025510837,0.180529493,0.091650663,0.028904252,0.023609951,0.01340641,0.008413771,0.016469794,0.019763168,0.020975139,0.029328449,0.010751771,0.012959421,0.007609265,0.006133336,0.006215199,0.003945259,0.003207287,0.004139239,0.003890004,0.002965503,0.003591827,0.001788547,Sdb
0.491233615,0.22713946,0.05121591,0.026834791,0.017473781,0.012940641,0.011546808,0.009585024,0.033747361,0.027268655,0.012614444,0.007308009,0.004490587,0.004523671,0.006020146,0.006036047,0.006362091,0.006216065,0.005119974,0.006055751,0.004400825,0.003028648,0.002352251,0.003170037,0.001580045,0.001888301,0.002133013,0.001752346,0.001654071,0.001186309,0.182874073,0.126562087,0.062443901,0.037026972,0.030445705,0.020139657,0.015975545,0.025826157,0.179760023,0.089673441,0.028274397,0.022710785,0.013447874,0.008901712,0.015833044,0.019043069,0.020694328,0.028130982,0.010876331,0.012545517,0.007600647,0.005910242,0.006456216,0.003936956,0.003099995,0.004234233,0.003815049,0.003284356,0.0037048,0.001637933,Sdb
0.482150496,0.226601344,0.057329038,0.027135795,0.017813723,0.013132522,0.011748539,0.00933753,0.036235549,0.025939502,0.011598509,0.007716644,0.004563417,0.005283823,0.006206232,0.00600339,0.006520356,0.005926084,0.005746858,0.006092442,0.004396757,0.0029665,0.002255953,0.002978176,0.001855665,0.00212512,0.002245237,0.001760842,0.001970075,0.001185287,0.18476697,0.133733719,0.063361798,0.035892677,0.028079512,0.02059092,0.019150249,0.025855934,0.189004537,0.082354849,0.024910576,0.020794483,0.014273011,0.010500861,0.014492437,0.017010567,0.018642236,0.024209824,0.012265189,0.012291183,0.006885528,0.005334871,0.006595255,0.003668637,0.003136038,0.004424399,0.003779791,0.00353614,0.003639917,0.001607612,Sdb
0.482278791,0.226263662,0.05453029,0.026159165,0.017584675,0.013785189,0.012243164,0.009402847,0.037009067,0.026108518,0.01162641,0.009244767,0.004818783,0.005474389,0.006351185,0.006017258,0.006534006,0.005317889,0.005386897,0.005951806,0.004372447,0.003140802,0.00230875,0.003245988,0.001899621,0.002251993,0.002376205,0.001888018,0.002208272,0.001126457,0.182745455,0.137234502,0.069735642,0.037075447,0.027328079,0.020698194,0.021256892,0.022674888,0.190478562,0.078448131,0.024803776,0.022341716,0.014112383,0.010479479,0.014613357,0.01603562,0.017353862,0.021507144,0.01148933,0.012278836,0.006790424,0.005390227,0.006549284,0.003622087,0.003056784,0.004043611,0.00385942,0.00342282,0.00360051,0.001710876,Sdb
0.490942913,0.214465262,0.056084329,0.025649744,0.017549487,0.013260616,0.013085521,0.009552348,0.037209396,0.026283238,0.011446918,0.009671041,0.005144575,0.005606416,0.006935571,0.005907139,0.006332466,0.005469358,0.005390244,0.006239322,0.00423247,0.003089512,0.002366422,0.003172011,0.001946673,0.002348029,0.002432515,0.001694942,0.002241562,0.001084538,0.173410058,0.134387179,0.068559274,0.038353947,0.028118246,0.020842278,0.022608592,0.023597978,0.190374405,0.081118511,0.024754163,0.0253128,0.014625988,0.010092839,0.015132247,0.01618444,0.017034074,0.022777464,0.012072879,0.012669814,0.00683292,0.005417544,0.006360115,0.003687188,0.003139887,0.004278402,0.004121347,0.003324094,0.00356054,0.001796701,Sdb
0.504200968,0.21202539,0.055558525,0.023051929,0.017093057,0.012341137,0.013035175,0.008808701,0.035003684,0.025367288,0.0116555,0.009042065,0.005064465,0.005457212,0.007162904,0.005489773,0.006319077,0.005036334,0.005205698,0.005703083,0.003875146,0.003059837,0.002333409,0.003198007,0.001807551,0.002171415,0.002498263,0.001825288,0.002339137,0.001158756,0.17297781,0.136082699,0.066539845,0.037714234,0.03092666,0.0219884,0.02201211,0.024421924,0.189693136,0.080194302,0.024364967,0.026828488,0.013724274,0.010577895,0.015137124,0.01561893,0.017774898,0.020851159,0.011927848,0.012157022,0.00669945,0.005596166,0.006108196,0.003941623,0.003209553,0.00431031,0.004197939,0.003560678,0.003753066,0.001771715,Sdb
0.521894078,0.194855756,0.046931397,0.018052543,0.016491681,0.013323949,0.015419054,0.009446038,0.034958649,0.026449511,0.013374156,0.009551602,0.005409364,0.006446532,0.007845415,0.005401585,0.007116124,0.005379887,0.006356828,0.005889053,0.003641083,0.0033766,0.002633062,0.00366614,0.001994286,0.002262754,0.002633641,0.002226954,0.002557605,0.001236519,0.151044195,0.115695439,0.063732696,0.039341652,0.033166479,0.025133472,0.023191885,0.029136554,0.189350063,0.088747913,0.028258722,0.029753666,0.017169813,0.014320907,0.0168658,0.015000279,0.019408854,0.02181433,0.01280747,0.012012484,0.006986781,0.005927494,0.006835357,0.004976079,0.003729312,0.005058367,0.004298756,0.004049484,0.004363646,0.002242945,Sdb
0.491565254,0.199526716,0.048699594,0.021038485,0.018213582,0.015781998,0.017912393,0.009686078,0.036834779,0.027263353,0.014061498,0.011047184,0.006369664,0.007526727,0.008229544,0.006490636,0.007467689,0.006555415,0.007425581,0.006706313,0.003572345,0.00356387,0.002724711,0.004156999,0.002252319,0.002416397,0.00291982,0.002341287,0.002890101,0.001372472,0.118334221,0.120689244,0.066644879,0.039838587,0.036475401,0.025139998,0.026098801,0.031730861,0.192452368,0.088089656,0.030000467,0.033056069,0.018255175,0.015807527,0.017611662,0.014765548,0.018281164,0.023107973,0.014292285,0.013184975,0.006979801,0.006128382,0.007048465,0.005360605,0.003911129,0.005252513,0.004587898,0.00409529,0.004651119,0.002414166,Sdb
0.487666255,0.203664773,0.04933318,0.021983727,0.017395336,0.01566313,0.017843198,0.009424273,0.037331309,0.027961778,0.012738847,0.010586077,0.006360415,0.007553333,0.008002107,0.00649896,0.007188512,0.006660343,0.007474596,0.006763655,0.003650808,0.003667539,0.002696499,0.004313363,0.002268644,0.002439116,0.002841328,0.002439575,0.002774722,0.001444085,0.114218729,0.122320808,0.064475889,0.039447412,0.037181052,0.024734248,0.027135714,0.033333609,0.196432246,0.089518868,0.028902667,0.032088804,0.01745251,0.015552296,0.017686183,0.01514779,0.016940921,0.023778046,0.014360151,0.013286838,0.006950662,0.00614519,0.007033479,0.005456076,0.003910523,0.005166028,0.004641405,0.004087184,0.004535035,0.002390763,Sdb
0.466106699,0.207983043,0.051242677,0.0250085,0.017786602,0.016645287,0.018024045,0.009814518,0.040901832,0.028838559,0.013008167,0.011042256,0.00663543,0.008125127,0.00813952,0.006801485,0.007374256,0.006923861,0.007978669,0.007131975,0.00415186,0.004358117,0.002878645,0.004624175,0.002461908,0.002555978,0.00292712,0.002622446,0.002825851,0.001560157,0.111360151,0.120829071,0.06193661,0.041135315,0.036905457,0.024153884,0.027629985,0.033494256,0.204989599,0.087900432,0.029020381,0.030213173,0.016605527,0.015689505,0.017736465,0.016199047,0.016211308,0.024274863,0.014395607,0.013352318,0.007112951,0.006311038,0.007149906,0.005606903,0.003806877,0.005007802,0.004509404,0.004057243,0.004434099,0.002273717,Sdb
0.416444517,0.208135401,0.059528041,0.0295834,0.019935782,0.019093133,0.019690709,0.011343655,0.048740585,0.031789552,0.015002798,0.012938461,0.007434373,0.009350043,0.009398344,0.007788685,0.008397588,0.007692733,0.009176787,0.008009401,0.005100359,0.005466001,0.003411944,0.00534073,0.002950026,0.002739355,0.003369033,0.003004356,0.003241592,0.001841128,0.109557529,0.118416732,0.06223517,0.040633602,0.03561456,0.024251749,0.027233241,0.032942061,0.214474113,0.083384292,0.029682459,0.029247031,0.016678874,0.016324223,0.017520427,0.017128424,0.015919647,0.024615886,0.014692313,0.013285713,0.007251434,0.00662435,0.007485109,0.005800604,0.003720576,0.004764485,0.004289561,0.00397474,0.00433793,0.002312383,Sdb
0.286908193,0.191519477,0.08268652,0.040796279,0.030048011,0.026419518,0.027305045,0.014381159,0.069048302,0.043369033,0.019847694,0.018029208,0.010380589,0.013256824,0.013050344,0.010054902,0.011859601,0.010849192,0.012824295,0.01023172,0.007095383,0.00766597,0.005045866,0.007127345,0.004388432,0.003437299,0.005054677,0.004232557,0.004702549,0.002630327,0.098486494,0.119345145,0.063619888,0.039389366,0.036229626,0.023701637,0.0287001,0.029599159,0.225605161,0.080568038,0.030158148,0.030145214,0.018513628,0.017915932,0.016349677,0.016880649,0.015665159,0.024679964,0.01565296,0.013190822,0.007500207,0.006524439,0.007454036,0.005757104,0.003793237,0.004437207,0.004162405,0.003886062,0.004110015,0.002551072,Sdb
0.265644349,0.199668689,0.083493033,0.042119887,0.030608056,0.026461768,0.028929858,0.014318113,0.072934534,0.044745765,0.020544639,0.018540342,0.010584228,0.013397626,0.012898373,0.009659354,0.011895712,0.01088919,0.013262548,0.009856884,0.006894379,0.007698377,0.005395092,0.007345406,0.004574439,0.003745513,0.005191747,0.004510445,0.005179878,0.003006851,0.100319615,0.119285088,0.061520143,0.038259249,0.036554706,0.023784939,0.029066462,0.028247428,0.226873148,0.084874416,0.030483565,0.03080077,0.018481191,0.017398876,0.016204967,0.016282084,0.014489882,0.024410341,0.015479514,0.01287264,0.007177852,0.006384103,0.007204746,0.00544224,0.003773356,0.00436288,0.004168312,0.003878551,0.004034264,0.002604323,Sdb
0.268444611,0.208221595,0.080247236,0.040802976,0.033371714,0.027311807,0.029147996,0.013847696,0.072959378,0.040379956,0.019694141,0.019509426,0.009553763,0.012060154,0.01272699,0.008071311,0.011077996,0.009495278,0.013679633,0.008135717,0.006134065,0.007575457,0.006186044,0.007089788,0.004810173,0.004401502,0.005031115,0.004876977,0.005503667,0.003329403,0.098659294,0.108236081,0.058723178,0.035943241,0.038228929,0.024947652,0.028063346,0.025675539,0.232581824,0.099149457,0.032924356,0.03144659,0.020090504,0.017779321,0.017422397,0.015938915,0.01215312,0.022144787,0.01553671,0.011986189,0.006112504,0.006443003,0.007069206,0.005630075,0.003895519,0.004462864,0.004005675,0.003640113,0.003701456,0.002653226,Sdb
0.270373231,0.209966191,0.081130298,0.041731298,0.033803253,0.025720019,0.03019044,0.014213018,0.074128773,0.036686794,0.018781252,0.01890185,0.009511978,0.011204639,0.01279466,0.007770937,0.010654036,0.00839148,0.013856603,0.007440476,0.006226829,0.007642407,0.006338005,0.007252614,0.004955207,0.00482436,0.005044614,0.004996354,0.005528361,0.003585419,0.098503293,0.107071858,0.057483524,0.035996778,0.038495779,0.025043209,0.028108294,0.025900347,0.238606645,0.095797156,0.03282432,0.03135365,0.020485567,0.017825827,0.017556579,0.015831886,0.012349922,0.020314736,0.015665352,0.011556741,0.006126505,0.006477557,0.006944771,0.005782437,0.004199175,0.004760675,0.004103989,0.003746134,0.003684202,0.002674021,Sdb
0.272060498,0.20662057,0.084856822,0.042495626,0.033046022,0.023866617,0.030381417,0.015421117,0.077987375,0.031385826,0.018906407,0.018883234,0.00958614,0.01157405,0.012446196,0.007666603,0.009964793,0.007894545,0.01375055,0.007152105,0.006419187,0.007803786,0.006426153,0.00746384,0.005257188,0.004980136,0.004979392,0.005096295,0.005470337,0.003659952,0.094018798,0.107911456,0.058115705,0.036393688,0.038698107,0.024414352,0.027692911,0.02589321,0.249282196,0.090951497,0.032950883,0.030433033,0.020784438,0.017682575,0.017869929,0.015691136,0.012633846,0.019997501,0.015410537,0.010950783,0.006153916,0.006265286,0.006380154,0.005849596,0.004309925,0.004786022,0.003985506,0.003705886,0.003451563,0.00270871,Sdb
0.283964,0.183219285,0.080409973,0.042151626,0.031970757,0.023244259,0.030183897,0.016478303,0.088342843,0.03387625,0.020773504,0.019499977,0.010617893,0.012323593,0.012622599,0.007583436,0.009616858,0.009135159,0.013255219,0.006325652,0.006867577,0.00841926,0.006221661,0.007191661,0.00577621,0.004592042,0.004805752,0.005066596,0.005114561,0.003546659,0.085532403,0.102273547,0.059599711,0.039454482,0.039258177,0.022374454,0.025230623,0.024506775,0.262243659,0.099956052,0.033703642,0.0290731,0.020177936,0.01634952,0.017401917,0.015335175,0.013544353,0.022796484,0.015129562,0.009217498,0.005661062,0.005849544,0.004433542,0.005558148,0.004163301,0.004177735,0.004009795,0.002941501,0.003086506,0.002655343,Sdb
0.292695168,0.172829063,0.070006324,0.044070744,0.030675387,0.022817324,0.029927268,0.017384023,0.091425991,0.037359733,0.023893303,0.019894294,0.010938253,0.011698958,0.013652353,0.007876305,0.0098305,0.010038179,0.011660782,0.006193023,0.007493493,0.008935486,0.005904086,0.006915212,0.005180553,0.00469335,0.005145268,0.005177349,0.005042669,0.003835246,0.082777515,0.09955311,0.055411379,0.041369195,0.037461266,0.021690738,0.022534639,0.024317838,0.264091736,0.106058241,0.039544998,0.0305045,0.019977616,0.014878856,0.016764356,0.015677279,0.014303822,0.024248203,0.013497146,0.008822717,0.006219544,0.005625972,0.004187265,0.005695372,0.004058952,0.004018191,0.004157004,0.002795617,0.002706758,0.002910012,Sdb
0.287992247,0.175564269,0.069699483,0.04551802,0.030666891,0.022313648,0.03117765,0.016610911,0.09210267,0.039242573,0.023656813,0.018545387,0.010792607,0.011283697,0.01343379,0.008044783,0.009897374,0.010065746,0.011835008,0.006274068,0.007896968,0.008907815,0.00598972,0.006464227,0.005304539,0.004727309,0.005092235,0.005178615,0.005000194,0.003902154,0.08246909,0.098024981,0.051003562,0.04115492,0.036756334,0.02058883,0.023004878,0.024514473,0.26464308,0.113586675,0.040167503,0.029582457,0.020111315,0.014870582,0.015942937,0.015277875,0.015054636,0.024613507,0.013805391,0.008308711,0.006469952,0.005526072,0.004428518,0.005673477,0.004016067,0.003967064,0.004138138,0.00280541,0.00264444,0.002862845,Sdb
0.292859761,0.176267879,0.069038639,0.044694724,0.031083512,0.022534203,0.031252587,0.016056746,0.091234065,0.03944332,0.024282516,0.017583977,0.010574657,0.010593501,0.012644247,0.007851902,0.009693148,0.010157712,0.011652477,0.00623466,0.00809091,0.008757315,0.005785785,0.005966894,0.005357959,0.004736747,0.005001395,0.005043585,0.00504444,0.003933392,0.080240944,0.093255014,0.050328966,0.039622221,0.036527957,0.020188094,0.023157388,0.025461841,0.269817071,0.118586457,0.041581399,0.027578564,0.019820373,0.014902938,0.015227662,0.014894932,0.015722776,0.024118228,0.014112821,0.008329031,0.006624816,0.005381521,0.00445804,0.005709018,0.003918635,0.004083286,0.004047522,0.002853674,0.002760721,0.002820504,Sdb
0.264255694,0.169476402,0.070718106,0.047012537,0.031886244,0.028427662,0.032676159,0.018294717,0.098729495,0.042323546,0.025167966,0.018510004,0.010669609,0.012883926,0.011728062,0.008748471,0.009944781,0.012821696,0.012294495,0.006181791,0.008668472,0.00934672,0.005837999,0.006126233,0.005375544,0.005008787,0.005353281,0.005620208,0.005121038,0.004082311,0.083089222,0.090504901,0.052282536,0.041055998,0.031939315,0.019780489,0.022281876,0.027463858,0.27185224,0.123579358,0.040415442,0.022516622,0.0197549,0.01567642,0.014826286,0.016805244,0.015340726,0.024538572,0.013224226,0.008089468,0.006206313,0.005151347,0.004456645,0.005369956,0.00359959,0.003962971,0.003809818,0.002928031,0.002859408,0.002873536,Sdb
0.227001484,0.158546137,0.067105602,0.047787017,0.032332641,0.03269735,0.038907483,0.020389387,0.114880791,0.043840315,0.031279804,0.020059752,0.012532876,0.013700208,0.013300564,0.009117041,0.010132966,0.015058496,0.012459222,0.007546599,0.009758623,0.009568521,0.005970095,0.006069082,0.006190061,0.005862671,0.005818188,0.005264181,0.005375732,0.004188128,0.067999023,0.085938569,0.048709641,0.040812302,0.031469274,0.018095592,0.024245061,0.027190023,0.299426431,0.113284343,0.046284534,0.023383702,0.019296074,0.013945705,0.016003711,0.018204779,0.015773727,0.025755706,0.012759635,0.007871956,0.00594244,0.005180461,0.004493354,0.004793779,0.003395031,0.003781869,0.003841256,0.002865547,0.00284354,0.002713018,Sdb
0.316490866,0.156027601,0.063991817,0.040278669,0.025725834,0.026371225,0.032150074,0.01863202,0.097659099,0.041606937,0.025272542,0.016366487,0.010049167,0.010365442,0.011382431,0.006463201,0.008505006,0.01238295,0.011183409,0.007410575,0.009026523,0.008167224,0.005090466,0.004987555,0.005253567,0.005142037,0.004993253,0.004631472,0.004845406,0.003525181,0.078999505,0.081585786,0.049085588,0.041741688,0.029210498,0.017545752,0.02378446,0.023419275,0.288753601,0.131294263,0.044504831,0.02286198,0.01881153,0.011834089,0.015316015,0.017266323,0.015452209,0.025217364,0.011923524,0.007944288,0.006324511,0.004992318,0.004483611,0.004677333,0.003758402,0.003949206,0.003636644,0.002847903,0.0027137,0.002579465,Sdb
