C4_1Hz,C4_2Hz,C4_3Hz,C4_4Hz,C4_5Hz,C4_6Hz,C4_7Hz,C4_8Hz,C4_9Hz,C4_10Hz,C4_11Hz,C4_12Hz,C4_13Hz,C4_14Hz,C4_15Hz,C4_16Hz,C4_17Hz,C4_18Hz,C4_19Hz,C4_20Hz,C4_21Hz,C4_22Hz,C4_23Hz,C4_24Hz,C4_25Hz,C4_26Hz,C4_27Hz,C4_28Hz,C4_29Hz,C4_30Hz,A1_1Hz,A1_2Hz,A1_3Hz,A1_4Hz,A1_5Hz,A1_6Hz,A1_7Hz,A1_8Hz,A1_9Hz,A1_10Hz,A1_11Hz,A1_12Hz,A1_13Hz,A1_14Hz,A1_15Hz,A1_16Hz,A1_17Hz,A1_18Hz,A1_19Hz,A1_20Hz,A1_21Hz,A1_22Hz,A1_23Hz,A1_24Hz,A1_25Hz,A1_26Hz,A1_27Hz,A1_28Hz,A1_29Hz,A1_30Hz,Target
0.107149878,0.133573469,0.066119579,0.035508542,0.031751037,0.018104702,0.027442283,0.016470774,0.014647223,0.023000597,0.037559587,0.222996426,0.090189884,0.032222644,0.008826428,0.012143739,0.018220246,0.014941922,0.015387917,0.011568014,0.009422122,0.007248136,0.010666085,0.007041342,0.008934932,0.004505608,0.00386571,0.001925964,0.002865567,0.002341195,0.071843619,0.124665817,0.073495243,0.046065182,0.043953646,0.023375398,0.015138844,0.017250469,0.015685157,0.021514618,0.03388557,0.266888907,0.107890508,0.0301587,0.011377568,0.012799537,0.00856502,0.011051203,0.009245526,0.01036705,0.007896835,0.006746329,0.008860604,0.005232716,0.004707953,0.002415342,0.00186717,0.001738161,0.001563733,0.00123686,Brux
0.099673022,0.135576963,0.06607574,0.037584865,0.032194597,0.019630883,0.027692295,0.017924063,0.01545554,0.023286275,0.038466503,0.223401171,0.088892386,0.027056526,0.009337593,0.012386598,0.018638682,0.015362076,0.01572397,0.011808419,0.009362339,0.007586016,0.011090908,0.007290738,0.009154958,0.004582639,0.003885779,0.002071649,0.003007648,0.002333468,0.065884356,0.12574399,0.078019709,0.048667669,0.044667508,0.024172824,0.015578616,0.018203251,0.016301048,0.021969509,0.035076678,0.257580982,0.107712403,0.028847611,0.011780118,0.013098347,0.009019801,0.011228481,0.009382847,0.010876124,0.007966258,0.0070412,0.009162183,0.005413915,0.004848706,0.002440824,0.001864246,0.001858715,0.001641394,0.001252026,Brux
0.089735255,0.140228196,0.066632653,0.036946962,0.031596233,0.020866948,0.027006511,0.018667897,0.015489154,0.022187311,0.037367765,0.228499266,0.090692944,0.025201916,0.009223307,0.012312856,0.017625527,0.015387539,0.016745606,0.012236976,0.009064226,0.007946079,0.01219866,0.007221809,0.008882984,0.004833588,0.003901932,0.002350454,0.002980693,0.002401775,0.054666746,0.128043431,0.081705186,0.05075959,0.04019502,0.027098581,0.014509114,0.018741848,0.017342743,0.021355332,0.033868094,0.251460403,0.114779723,0.028345926,0.012862577,0.013955815,0.009633532,0.011102228,0.00996311,0.011359423,0.008069993,0.007734062,0.009342009,0.005908542,0.004711501,0.002656175,0.001938007,0.002051618,0.001690429,0.001316434,Brux
0.087190238,0.141687811,0.064243733,0.036845227,0.030484191,0.01982531,0.02662204,0.018589438,0.015939746,0.02234408,0.037102938,0.229121998,0.090678649,0.025200484,0.009666902,0.013019262,0.018004814,0.015966669,0.016751011,0.012973999,0.009400226,0.008627244,0.012581012,0.007181545,0.008635005,0.005060983,0.003951202,0.003006021,0.003117892,0.002399179,0.052050934,0.127000431,0.077358475,0.051762597,0.040323235,0.027195854,0.013663365,0.018211409,0.017590507,0.021655301,0.033710273,0.255339165,0.115030657,0.029346252,0.013164262,0.013872374,0.010385359,0.011472553,0.009853062,0.011127896,0.007933768,0.007759598,0.009708009,0.00607733,0.004837176,0.002789779,0.001945343,0.002621544,0.00173399,0.001373909,Brux
0.092201379,0.139604815,0.061601668,0.036732128,0.031509946,0.019265422,0.026693832,0.018992498,0.015956685,0.022026115,0.036922396,0.229996279,0.089522111,0.025666132,0.009656552,0.013020787,0.017850453,0.01596631,0.016941498,0.012447099,0.009404048,0.008679284,0.01230739,0.007220864,0.008511383,0.004985592,0.003899532,0.003178149,0.003050634,0.002355088,0.052868606,0.125565408,0.075667757,0.052009433,0.040717208,0.026976956,0.013863303,0.018339245,0.017540698,0.021721432,0.034297399,0.255174576,0.115682279,0.029745318,0.013727752,0.013409307,0.010647784,0.011372092,0.00977555,0.010606289,0.007784648,0.007837069,0.00971511,0.006086977,0.004959718,0.002826513,0.001952655,0.002703846,0.001771929,0.001422749,Brux
0.100232423,0.139883507,0.056403937,0.036923579,0.033918517,0.01790191,0.027264498,0.018854102,0.016141424,0.021505643,0.037188082,0.21783407,0.090567069,0.03022016,0.009771732,0.012571317,0.017639642,0.016623844,0.017355991,0.012442211,0.009562554,0.008886644,0.012603676,0.007326474,0.008466246,0.00488877,0.003855708,0.003442494,0.003253868,0.002431389,0.060271411,0.129373632,0.074510703,0.053162772,0.041909687,0.025915524,0.014141768,0.018372067,0.016707549,0.021113284,0.0347584,0.239408461,0.115992205,0.032918839,0.014992613,0.013109095,0.010489782,0.011338651,0.009545228,0.010161326,0.008018872,0.008298361,0.009933603,0.00633763,0.004934774,0.002879282,0.001981955,0.002613259,0.001879109,0.001510773,Brux
0.10099354,0.138339769,0.055488597,0.037156674,0.034362148,0.0177975,0.028426359,0.019465869,0.016847829,0.021522592,0.037094424,0.210744881,0.09045593,0.03139774,0.010016632,0.013077865,0.018012175,0.017161127,0.017703021,0.013022669,0.009836859,0.009104113,0.013113437,0.007453593,0.008557918,0.004995404,0.004059634,0.003610508,0.00352117,0.002507098,0.060432637,0.131642459,0.07516096,0.054330629,0.04286188,0.025872956,0.014337547,0.018244647,0.016591761,0.021489059,0.035048593,0.233751656,0.112887148,0.034675106,0.015240208,0.013767645,0.010267104,0.011443511,0.009208633,0.010226837,0.008358453,0.008498805,0.009955321,0.006224995,0.004870509,0.003007555,0.002014202,0.002676161,0.001963659,0.001515313,Brux
0.097005253,0.135755555,0.054226077,0.036953971,0.035284127,0.017261328,0.028828161,0.019630591,0.01729971,0.021947276,0.036280385,0.212105449,0.091631906,0.035470331,0.010284389,0.013351568,0.017665029,0.017112213,0.017593108,0.013241334,0.0099612,0.009145986,0.013088634,0.007474728,0.008302443,0.005009121,0.004152372,0.003676616,0.003564075,0.002570677,0.058125676,0.131408847,0.07417224,0.054066233,0.042041318,0.02621765,0.014189853,0.017860407,0.01674466,0.022078921,0.034617645,0.238767381,0.111701254,0.036020116,0.015094587,0.01472355,0.010175458,0.011343464,0.008980573,0.010023157,0.008338624,0.008454093,0.009624038,0.006031899,0.00467173,0.003055681,0.002017568,0.002725988,0.001930924,0.00144129,Brux
0.092756284,0.130104658,0.053341221,0.036428795,0.037666223,0.015845477,0.027431918,0.017673529,0.017328698,0.021247062,0.035669526,0.214842835,0.097437942,0.047627168,0.011326137,0.012745344,0.016643816,0.016299836,0.016458672,0.013001023,0.009525851,0.008833788,0.01232999,0.006928192,0.008240003,0.004674698,0.004378444,0.003609871,0.00324988,0.00245755,0.057920299,0.122608967,0.071425383,0.053549407,0.038881745,0.026278543,0.01406404,0.016144888,0.016737495,0.021334005,0.037400382,0.245590551,0.118305656,0.039563422,0.015280685,0.015086304,0.009998829,0.010886608,0.008787615,0.009712937,0.007996596,0.008187623,0.009246331,0.005848888,0.004521431,0.003073483,0.002246572,0.002741453,0.001793234,0.001395142,Brux
0.077945407,0.09839875,0.050795825,0.032524185,0.040792699,0.01915243,0.024648998,0.016180538,0.016922655,0.018828367,0.041020022,0.245680404,0.114208489,0.054680673,0.011778649,0.011088589,0.015358389,0.015558833,0.015515731,0.012099497,0.008476431,0.009380459,0.011755996,0.006989019,0.007889874,0.004783208,0.004021453,0.003790815,0.003046672,0.002803071,0.060838682,0.105863289,0.067513636,0.051259272,0.036358286,0.027296814,0.01265835,0.015623522,0.015902669,0.019349413,0.037632737,0.283735388,0.104997955,0.04160221,0.015062444,0.014810217,0.009826727,0.010701422,0.009496558,0.008566157,0.008784158,0.008412342,0.008012595,0.005656965,0.004393109,0.003832646,0.00212802,0.002870519,0.001775036,0.001590876,Brux
0.083810262,0.0918128,0.048518625,0.033181525,0.040354837,0.021432857,0.01756701,0.014697371,0.014600125,0.017292191,0.044122599,0.258703317,0.114302373,0.056744947,0.01219503,0.00892493,0.011986061,0.014585904,0.013528789,0.012665786,0.008389084,0.009131958,0.011031013,0.008021576,0.008673586,0.004923979,0.004346345,0.004308747,0.003310938,0.002965229,0.061022303,0.103584029,0.065672632,0.055106912,0.031087101,0.027199262,0.011688074,0.015533661,0.014839771,0.019239896,0.038359969,0.294055692,0.103121564,0.042877537,0.014356858,0.013359651,0.010442366,0.009318204,0.008900775,0.008548152,0.008608935,0.008344179,0.007546274,0.005864899,0.004749825,0.004436863,0.002169666,0.002917233,0.001659328,0.001780916,Brux
0.091609579,0.082185655,0.04879433,0.035687365,0.040412392,0.022932368,0.017220669,0.015357412,0.01579694,0.01704295,0.045125318,0.254883699,0.109691592,0.058590847,0.012870458,0.009117153,0.011696563,0.013422148,0.012458803,0.012940331,0.008962024,0.009366222,0.01161957,0.008988525,0.009071934,0.004824274,0.004523399,0.00448278,0.003384797,0.003129278,0.068752256,0.096459492,0.064893038,0.056101305,0.029479269,0.028772363,0.011574874,0.016302657,0.015511909,0.018904677,0.040271989,0.293904443,0.099760169,0.043151214,0.014852827,0.012926551,0.010608478,0.008892726,0.008067369,0.008609428,0.008485911,0.008453673,0.007664184,0.005999782,0.004785117,0.004608638,0.002171781,0.002969345,0.00158224,0.001889334,Brux
0.107372031,0.069759311,0.046860561,0.034615414,0.040832389,0.02190927,0.017249887,0.015213621,0.014353996,0.016712966,0.039425687,0.272221731,0.107062448,0.057484154,0.014166205,0.009639003,0.010956633,0.012848541,0.010710757,0.010995242,0.009099542,0.00900073,0.011302485,0.009124643,0.008374004,0.004330503,0.004181603,0.004358711,0.002932899,0.003156466,0.071300193,0.08578493,0.06846828,0.054342639,0.027733676,0.027004218,0.011533763,0.016542894,0.014545525,0.016334347,0.042651856,0.305940732,0.100685558,0.042103785,0.015187264,0.013622536,0.010843254,0.009782107,0.007118712,0.007071038,0.008366769,0.00822893,0.007758388,0.005973892,0.004652862,0.004616675,0.002059226,0.003006577,0.00147146,0.001750789,Brux
0.120633316,0.065357057,0.045295458,0.034965634,0.040156555,0.022017876,0.01753948,0.014653584,0.014007297,0.015630114,0.038061947,0.270425946,0.108358309,0.057583652,0.014279473,0.009502522,0.010276086,0.012490262,0.010029981,0.010949358,0.009340319,0.008130742,0.011125916,0.008899814,0.008200813,0.00426976,0.004064091,0.004319037,0.002706354,0.002968364,0.073059008,0.083062637,0.070534275,0.055175531,0.027551596,0.026787972,0.012121298,0.015988459,0.01401522,0.015148836,0.041039762,0.303379862,0.105227141,0.04170529,0.015097332,0.014048032,0.010789556,0.009753242,0.007056518,0.007318815,0.008441567,0.008012833,0.007482311,0.006128908,0.004645749,0.004783485,0.002039897,0.003032802,0.00140787,0.001655224,Brux
0.142403283,0.063743501,0.039434354,0.032665849,0.037845288,0.022994106,0.016098612,0.014064558,0.013070628,0.01376851,0.039697058,0.256743156,0.123153825,0.056136604,0.013917908,0.008096618,0.009283254,0.010272077,0.009679779,0.011573762,0.009547829,0.007164031,0.010439304,0.009252469,0.008253235,0.004484254,0.003644973,0.003961054,0.002333425,0.002776338,0.080439986,0.077812209,0.070007096,0.054962204,0.025976486,0.02806092,0.013055426,0.015949396,0.013575136,0.015705973,0.043897162,0.288382854,0.114831275,0.040678148,0.015725219,0.014776775,0.010543196,0.009192297,0.007445071,0.007893843,0.008296659,0.007662871,0.006874299,0.007251185,0.00480571,0.005085073,0.001989257,0.002735812,0.001393098,0.001687541,Brux
0.14559914,0.062344394,0.034833186,0.031322337,0.03635968,0.021630643,0.014871363,0.013263175,0.012497222,0.013227444,0.038795898,0.265111009,0.131334355,0.055192689,0.013509106,0.007746742,0.008495716,0.009828335,0.009508155,0.011417832,0.009646514,0.007094901,0.009581409,0.008956756,0.008313704,0.004228938,0.003393072,0.003716914,0.002207574,0.002601022,0.081845774,0.073644689,0.065634531,0.056629418,0.025087464,0.027751424,0.013124277,0.015057603,0.013489363,0.015787417,0.045882977,0.286097273,0.120639577,0.042433271,0.015787044,0.015020029,0.00980813,0.009775509,0.007506123,0.0078164,0.008085183,0.007777781,0.006773843,0.007524426,0.005018483,0.005025988,0.00193034,0.002715505,0.001476172,0.001663554,Brux
0.145060384,0.061116738,0.033905043,0.030212445,0.03462577,0.02036679,0.014392359,0.012820937,0.012029728,0.012572794,0.037200292,0.270006732,0.142167391,0.054232606,0.013216023,0.007575601,0.008542519,0.009442227,0.009323026,0.010672466,0.00948443,0.007042502,0.008791274,0.008609158,0.00815126,0.003967997,0.003129813,0.003487913,0.002119918,0.002503272,0.082186822,0.069797665,0.062999576,0.05855941,0.023355807,0.026631239,0.013336446,0.013742484,0.01322625,0.0151571,0.045864459,0.286016592,0.12909841,0.044436326,0.016193179,0.014512113,0.009532243,0.009866169,0.007278675,0.007567589,0.007870884,0.007627209,0.006473124,0.007813415,0.005137439,0.004990463,0.001871443,0.002697677,0.001523051,0.001631493,Brux
0.136825527,0.062733907,0.034493102,0.027826786,0.033433433,0.019599041,0.015685113,0.013099337,0.010932362,0.011628735,0.038912673,0.269607653,0.151241149,0.0597848,0.013722735,0.007908334,0.008346789,0.009426191,0.008495586,0.010090631,0.009496474,0.006593211,0.007583346,0.008325543,0.007599733,0.003653605,0.002877871,0.00297532,0.001921089,0.002250442,0.082112753,0.06739688,0.057878328,0.059233744,0.021919861,0.024095238,0.013828226,0.012373717,0.012327014,0.013830712,0.046103003,0.293228244,0.13670263,0.048793417,0.016396575,0.014486436,0.008703487,0.009505839,0.006463347,0.006903611,0.00776794,0.007373089,0.005269649,0.007630416,0.004786409,0.005054396,0.001716417,0.002456341,0.001462982,0.001566313,Brux
0.134452852,0.061487157,0.035227247,0.025460146,0.031709197,0.017152416,0.015453789,0.012349829,0.010573512,0.012809005,0.044999492,0.262530532,0.154543685,0.06655364,0.014948436,0.008456364,0.008645525,0.009747053,0.007688857,0.010046285,0.009366141,0.006477259,0.007010883,0.008967415,0.007234413,0.003637987,0.002849229,0.002792104,0.001828392,0.002147758,0.08413819,0.061720204,0.057231852,0.057368958,0.023137472,0.021352226,0.013758048,0.01188192,0.012447459,0.014175652,0.050950811,0.297406812,0.131861765,0.054419907,0.015964687,0.014609325,0.008655422,0.010081622,0.006245779,0.006216009,0.007553503,0.007274988,0.004741698,0.007549253,0.004848534,0.004798204,0.001687402,0.002333819,0.001619967,0.001550297,Brux
0.128678454,0.061421716,0.034453311,0.025654613,0.029499607,0.016912147,0.015612094,0.012309259,0.011739282,0.016256409,0.04486498,0.263164116,0.157796574,0.065324232,0.015957636,0.008633033,0.00964579,0.009652326,0.007167373,0.009412258,0.009663927,0.00678067,0.00636471,0.010178547,0.00714808,0.003719156,0.002877188,0.002462844,0.001752134,0.002105859,0.083185638,0.059548328,0.054930668,0.057827368,0.022143244,0.020075436,0.014902991,0.011780149,0.013376705,0.017645701,0.053136741,0.302080218,0.128267903,0.053233859,0.016770839,0.01427744,0.008704122,0.010438019,0.006179345,0.006179471,0.007020126,0.00676123,0.004763144,0.007484271,0.004899092,0.005183189,0.001640505,0.002022996,0.001629034,0.001532538,Brux
0.12479888,0.056815238,0.033008856,0.022673022,0.027806518,0.018324634,0.016362557,0.014091144,0.013127385,0.016143748,0.053812683,0.27384699,0.150414642,0.061291161,0.015345718,0.009754499,0.01318476,0.009640859,0.007442692,0.009596643,0.008653807,0.006284159,0.006016297,0.010029293,0.006764468,0.003520939,0.002842059,0.001980842,0.001912497,0.002082106,0.090744202,0.049933342,0.05298065,0.054022016,0.019764575,0.020282093,0.016665523,0.01534007,0.015036857,0.017962402,0.058303012,0.30873901,0.124254334,0.048867822,0.016219907,0.014338764,0.009864738,0.011024854,0.006218019,0.006327248,0.006939747,0.006534682,0.005080972,0.007297225,0.004329075,0.004929599,0.001371174,0.001721829,0.001700983,0.001421529,Brux
0.121917691,0.056431985,0.033024203,0.022309566,0.027618726,0.019494022,0.016373666,0.014118,0.013877145,0.016242783,0.054817511,0.278638165,0.147062445,0.060072106,0.015863854,0.010014736,0.014138523,0.009401754,0.007715809,0.009502731,0.008409232,0.006288369,0.005576616,0.010066605,0.006643647,0.003486594,0.002739351,0.00194955,0.001758172,0.002042501,0.089848074,0.04818531,0.052707429,0.053854683,0.019668628,0.02042773,0.017142181,0.015398794,0.015199158,0.018052419,0.061638766,0.31100157,0.122664042,0.047553569,0.016284604,0.014165952,0.010233135,0.01097992,0.006310215,0.006417995,0.006506088,0.006503176,0.004770436,0.007332303,0.00437716,0.004827374,0.00141127,0.001729436,0.00165776,0.001368788,Brux
0.131787103,0.052910299,0.03225868,0.02306707,0.023016696,0.021059875,0.019114076,0.015076709,0.017078802,0.017209958,0.054507534,0.281250504,0.143358453,0.045729456,0.015937367,0.010545177,0.015366669,0.009945179,0.008933527,0.01029503,0.008197473,0.006535725,0.005836387,0.011429597,0.00587988,0.00327717,0.002234602,0.001997519,0.001585075,0.002010342,0.092712942,0.051103734,0.056641728,0.057239365,0.02015012,0.02053416,0.019217219,0.016338192,0.019410133,0.018512127,0.062343962,0.293566099,0.120018264,0.041686604,0.017203043,0.013084629,0.01135621,0.01184053,0.007091723,0.0066716,0.007014483,0.00692589,0.004747281,0.00784261,0.004453436,0.004389849,0.001203583,0.001752882,0.001762031,0.001326697,Brux
0.135887344,0.055017918,0.033590869,0.024453312,0.022657795,0.021613659,0.020411234,0.016568899,0.018032481,0.017883789,0.051391561,0.272654375,0.140181725,0.044130603,0.016263727,0.011205702,0.015446927,0.010046652,0.009218106,0.010727071,0.008498646,0.006705252,0.006027536,0.011519615,0.00571135,0.003430668,0.002381441,0.002039546,0.001605469,0.002078347,0.093358655,0.055544729,0.058089874,0.059938239,0.019954315,0.021462497,0.019597402,0.017809213,0.020248508,0.019197593,0.06144852,0.278020184,0.122204459,0.041569296,0.017493986,0.013780768,0.011402218,0.011927065,0.006890869,0.006783218,0.006881149,0.006864952,0.004973102,0.007841943,0.00457705,0.00415456,0.001259827,0.001806882,0.001753301,0.001294087,Brux
0.132694424,0.057302903,0.034945863,0.025631627,0.02464969,0.022263862,0.022240698,0.020636901,0.019326442,0.017851324,0.047189946,0.263347967,0.137932109,0.045155159,0.016034317,0.011792271,0.016963806,0.011082553,0.009028713,0.011257238,0.008783089,0.007033427,0.006061164,0.011196788,0.005420447,0.003433779,0.002276677,0.001945873,0.001690373,0.002147502,0.092204122,0.059062131,0.05857659,0.063301819,0.021133079,0.021125551,0.020263831,0.020498032,0.02159514,0.019830815,0.061422145,0.261020533,0.123755886,0.0422765,0.017289562,0.014430916,0.011726674,0.012951342,0.006652444,0.007740316,0.00661292,0.006816671,0.005411347,0.007775225,0.004632495,0.003732977,0.001308017,0.001759579,0.001952258,0.001191182,Brux
0.131609343,0.057215865,0.033978573,0.025572671,0.025918521,0.022601724,0.023875045,0.021035759,0.020146623,0.016960681,0.047057066,0.262551201,0.137065945,0.045032012,0.015797087,0.012215214,0.017149448,0.011398123,0.009125898,0.011493055,0.008847326,0.007297841,0.006233726,0.0104489,0.005368232,0.003295021,0.002139997,0.001969823,0.001752209,0.002110511,0.092657808,0.061238309,0.05834827,0.063605228,0.021121924,0.021126903,0.020834152,0.021238844,0.022009623,0.019794257,0.058678922,0.257071602,0.124821787,0.042015704,0.016892066,0.014903016,0.011667643,0.013075932,0.007094171,0.00816331,0.00670647,0.007082375,0.005672182,0.007454549,0.004783796,0.003651484,0.001289265,0.001797427,0.002097356,0.001136871,Brux
0.130606285,0.06132591,0.033800207,0.026241131,0.02640478,0.023799559,0.029059846,0.020920036,0.021143747,0.016868414,0.047331482,0.237943483,0.141683199,0.044954191,0.015823695,0.013341449,0.018113103,0.012255047,0.00942341,0.012706317,0.009539705,0.008415098,0.007046979,0.010580977,0.005806227,0.003422778,0.002308769,0.002170811,0.002040013,0.00209423,0.096307007,0.076196597,0.059157367,0.06220396,0.020648941,0.022049253,0.022462505,0.021469738,0.022871848,0.021129088,0.05408746,0.236058913,0.124227684,0.041539836,0.017278239,0.01454263,0.012427437,0.012796171,0.007965006,0.008759422,0.007812672,0.007451363,0.005952699,0.007145696,0.00512527,0.003751679,0.001378164,0.00175592,0.002290996,0.001183844,Brux
0.120512633,0.062115663,0.03400925,0.026215733,0.02642597,0.024154683,0.030839963,0.021485567,0.02158745,0.017120591,0.051864996,0.231894789,0.145198705,0.044865676,0.016030413,0.013629154,0.01879759,0.012773781,0.00945106,0.01322775,0.009621119,0.008864587,0.007137203,0.010872703,0.006016243,0.003481765,0.002466488,0.002215233,0.002223002,0.002076582,0.097424225,0.080887709,0.058521151,0.059893924,0.020575179,0.022872516,0.023319734,0.021892107,0.023550475,0.021797806,0.056809585,0.229028706,0.121233874,0.041519717,0.017551708,0.013785121,0.012686555,0.013177787,0.008202729,0.008905766,0.008111734,0.007431384,0.006052692,0.007059757,0.005169735,0.003627572,0.001460014,0.001724745,0.002435932,0.001312584,Brux
0.10462513,0.059860843,0.036889613,0.026280142,0.027370859,0.024342301,0.032417995,0.023179535,0.023307422,0.017883464,0.054637732,0.236650973,0.14078406,0.045277516,0.01649477,0.01427227,0.019638375,0.012523253,0.010821901,0.013960396,0.00914044,0.009428844,0.006947878,0.01124618,0.006158412,0.003381458,0.002593727,0.002260119,0.002505234,0.00223553,0.102129828,0.083086008,0.058785125,0.057589352,0.020086809,0.022143291,0.023742614,0.023711713,0.025230251,0.020612695,0.055907963,0.2328863,0.11200642,0.041656962,0.018388643,0.012870944,0.01270047,0.013168961,0.008361355,0.008894146,0.007907646,0.007368153,0.006561087,0.006549932,0.00501212,0.003280626,0.001469814,0.001824968,0.002649005,0.001447042,Brux
0.099371569,0.066196613,0.038465416,0.027123787,0.027882023,0.026216674,0.034460441,0.024376114,0.024046219,0.019126402,0.054074433,0.227370787,0.133148588,0.045146047,0.01733288,0.015289727,0.020086681,0.012367831,0.011738643,0.014335324,0.009121668,0.010385154,0.007632495,0.011942906,0.006029289,0.003751544,0.0026843,0.002419033,0.002594038,0.002325957,0.106915716,0.087740715,0.05680013,0.056332809,0.021079654,0.022785211,0.024904116,0.024117091,0.02601115,0.021034769,0.05409935,0.229109361,0.106822085,0.040801515,0.019199719,0.013064552,0.012693974,0.012744453,0.008290125,0.00923546,0.008042809,0.007413403,0.007008163,0.006288185,0.004663718,0.003295857,0.001561711,0.001818985,0.002655004,0.001477644,Brux
0.096410059,0.064463288,0.039265281,0.029559657,0.029016685,0.028343593,0.035677923,0.026872642,0.026193952,0.020183618,0.057820083,0.2229844,0.110432131,0.046277938,0.017801723,0.016126686,0.021974269,0.014041651,0.013969031,0.016139991,0.00932352,0.011283946,0.008841686,0.01311075,0.005521089,0.004431871,0.003292827,0.002573728,0.002850589,0.002205554,0.107163941,0.093881188,0.054083771,0.050338658,0.025488589,0.025129316,0.026794051,0.028077729,0.027772716,0.021683611,0.058398508,0.233407297,0.085618835,0.036521438,0.019521747,0.013535439,0.013679053,0.012949706,0.009183157,0.009863849,0.008383637,0.007711399,0.007516295,0.00627021,0.003961178,0.002948223,0.002016156,0.001725569,0.002760725,0.001531521,Brux
0.092607439,0.059514356,0.036769514,0.029938576,0.025773806,0.0292792,0.033480006,0.026274965,0.027081009,0.021613573,0.050587847,0.250398769,0.103838408,0.03634942,0.015465138,0.017452763,0.022667537,0.014421548,0.015902865,0.018796795,0.00966698,0.011852227,0.011311723,0.013357428,0.006227663,0.004928636,0.003700022,0.002609804,0.00302212,0.002117258,0.103229133,0.096812006,0.054468682,0.047305901,0.02429445,0.026320294,0.027024703,0.029345558,0.029671839,0.022537234,0.048925859,0.255733133,0.073545861,0.028486153,0.019162034,0.01535827,0.014172794,0.013107957,0.01019326,0.010946013,0.008623075,0.008303093,0.008929896,0.006037099,0.004175568,0.002919698,0.002305807,0.001764321,0.00264673,0.001511235,Brux
0.09335868,0.05958135,0.035728285,0.029320889,0.026074252,0.029632786,0.033737282,0.026380957,0.027575365,0.019995203,0.050184274,0.254054499,0.102247328,0.030268597,0.015624803,0.017484472,0.023322447,0.014589703,0.016068256,0.018917745,0.010450827,0.012463432,0.013917991,0.013106372,0.006342376,0.005211407,0.003642987,0.002624859,0.003035166,0.002077466,0.101440366,0.099969217,0.055579858,0.04620006,0.024281951,0.028417489,0.026995267,0.029394654,0.030195271,0.021161145,0.049416686,0.25225587,0.072251806,0.025280168,0.020151005,0.015353607,0.015241344,0.013566037,0.01010757,0.011482876,0.00904889,0.008522008,0.010067928,0.006273529,0.004202282,0.002847775,0.002382254,0.001778812,0.002542503,0.001470524,Brux
0.090232568,0.058423752,0.034943665,0.028285539,0.026785875,0.029493051,0.033191151,0.026712642,0.028398935,0.017227777,0.051510857,0.25225621,0.112408857,0.028721969,0.014758097,0.016879682,0.023141564,0.014724488,0.015934256,0.018946462,0.011445416,0.012527908,0.015305791,0.012203012,0.006003762,0.005325314,0.003613429,0.002576237,0.003038015,0.002041095,0.09912406,0.099704063,0.056702977,0.044876531,0.023718706,0.029445331,0.026446333,0.030423315,0.029833634,0.01909327,0.04953581,0.244524158,0.084833049,0.023447872,0.019809249,0.015005667,0.01596092,0.013547399,0.009878138,0.012086399,0.009435393,0.008536654,0.010621198,0.00647359,0.004057112,0.00261613,0.002414334,0.001812171,0.002511562,0.001479272,Brux
0.08337966,0.057358588,0.034331647,0.02719943,0.025383391,0.029099011,0.03267134,0.025203497,0.030166061,0.015973518,0.056669903,0.239274462,0.137005521,0.028479059,0.012682814,0.016482258,0.020460307,0.016500809,0.016742467,0.019587998,0.011985321,0.012898392,0.014239512,0.011381768,0.005501736,0.00570974,0.003457109,0.002576767,0.002797007,0.001933767,0.092700107,0.094112948,0.056239847,0.039300926,0.025627915,0.030487106,0.02522334,0.027477573,0.030692271,0.017710175,0.057795497,0.244124359,0.105708964,0.018621921,0.017596673,0.014611512,0.016244579,0.013255975,0.009833184,0.01260467,0.0096221,0.008028019,0.010005097,0.006428651,0.003759117,0.002248058,0.002473565,0.001845374,0.002350071,0.001354374,Brux
0.073502059,0.068121861,0.037177692,0.027957595,0.024888933,0.028953691,0.031298379,0.024042333,0.033094023,0.015435328,0.047095751,0.221324386,0.153470558,0.0324149,0.012309239,0.015663337,0.018941592,0.01921948,0.018359862,0.018852651,0.013775538,0.013917062,0.01500486,0.010759897,0.005602445,0.005483433,0.003369902,0.002504329,0.002710657,0.0019151,0.083261856,0.09898717,0.060539996,0.037477939,0.027381621,0.031525683,0.024434924,0.026233602,0.032995024,0.016857549,0.054415898,0.235742067,0.112849031,0.020272145,0.017251161,0.013835645,0.016033013,0.013720058,0.011933698,0.01327832,0.010765856,0.008235117,0.00935976,0.00639858,0.003673506,0.002167916,0.002668992,0.002059672,0.002249301,0.001339385,Brux
0.063563399,0.067805712,0.042451526,0.034097729,0.024642585,0.021092608,0.020196263,0.018160907,0.029500469,0.020233786,0.059345662,0.163455518,0.21474896,0.051880996,0.011034122,0.012760617,0.015644826,0.013780546,0.017466451,0.020051798,0.016065871,0.014289594,0.013693744,0.007643861,0.007258063,0.0068546,0.003077017,0.002875787,0.002399108,0.001279216,0.066938214,0.062953097,0.072373622,0.040543783,0.031647765,0.029993465,0.022438368,0.018216528,0.029801855,0.018367941,0.067670502,0.187814057,0.176688284,0.032289881,0.01553381,0.012984296,0.020413008,0.014636386,0.012478883,0.01436664,0.009274927,0.007433857,0.009351125,0.007330458,0.004952675,0.002867236,0.002763788,0.002908878,0.001618989,0.001287337,Brux
